Teams,Goals,Total Attempts,On Target,Off Target,Blocked,Woodwork,Corners,Offside,Possession,Passes,Passing Accuracy,Passes Completed,Distance Covered,Balls Recovered,Tackles,Clearances,Blocks,Yellow Cards,Red Cards,Fouls,"Anfield, Liverpool","Arena AufSchalke, Gelsenkirchen","Arena Lviv, Lviv","Arsenal Stadium, London","BVB Stadion Dortmund, Dortmund","BayArena, Leverkusen","Beşiktaş Park, Istanbul","Camp Nou, Barcelona","Camp de Mestalla, Valencia","City of Manchester Stadium, Manchester","Estadio Metropolitano, Madrid","Estadio Ramón Sánchez-Pizjuán, Seville","Estadio Santiago Bernabéu, Madrid","Estadio Vicente Calderón, Madrid","Estádio do Dragão, Porto","Estádio do Sport Lisboa e Benfica, Lisbon","Football Arena Munich, Munich","Johan Cruijff ArenA, Amsterdam","Juventus Stadium, Turin","KAA Gent Stadium, Ghent","King Power Stadium, Leicester","NSK Olimpiyskyi, Kyiv","OL Stadium, Décines","OSK Metalist Stadion, Kharkiv","Old Trafford, Manchester","Olympiastadion, Berlin","PSV Stadion, Eindhoven","Parc des Princes, Paris","Principality Stadium, Cardiff","RB Arena, Leipzig","St. Jakob-Park, Basel","Stade Louis II, Monaco","Stadio Olimpico, Rome","Stadio San Paolo, Naples","Stadio San Siro, Milan","Stadion Petrovskiy, St Petersburg","Stamford Bridge, London","Tottenham Hotspur Stadium, London","VfL Wolfsburg Arena, Wolfsburg","Wembley Stadium, London"
Leverkusen,0.2857142857142857,0.35135135135135137,0.23076923076923078,0.2,0.6666666666666666,0.0,0.375,0.1111111111111111,0.7045454545454547,0.41036717062635,0.5134768829421885,0.3553811659192825,0.24100156494522706,0.6557377049180328,0.4545454545454546,0.2941176470588235,0.08333333333333333,0.5,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlético,0.5714285714285714,0.2702702702702703,0.5384615384615385,0.2,0.08333333333333333,0.3333333333333333,0.375,0.4444444444444444,0.2954545454545455,0.16846652267818576,0.15775694353228564,0.11995515695067266,0.32863849765258224,0.5409836065573771,0.18181818181818182,0.3333333333333333,0.6666666666666666,0.375,0.0,0.26086956521739124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man. City,0.7142857142857142,0.1891891891891892,0.46153846153846156,0.0,0.16666666666666666,0.0,0.3125,0.3333333333333333,0.7500000000000001,0.4535637149028079,0.7973549366472938,0.44170403587443946,0.1799687010954616,0.3114754098360656,0.4545454545454546,0.23529411764705882,0.16666666666666666,0.5,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monaco,0.42857142857142855,0.1891891891891892,0.46153846153846156,0.0,0.16666666666666666,0.0,0.3125,0.5555555555555556,0.25,0.11339092872570197,0.5742833559221827,0.11434977578475336,0.11267605633802824,0.29508196721311475,0.4545454545454546,0.3333333333333333,0.16666666666666666,0.75,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bayern,0.7142857142857142,0.6216216216216217,0.8461538461538463,0.4,0.5833333333333333,0.3333333333333333,0.5625,0.3333333333333333,0.9090909090909091,0.6727861771058317,0.9494653433324554,0.6771300448430493,0.23004694835680772,0.5081967213114754,0.09090909090909091,0.07843137254901962,0.08333333333333333,0.25,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arsenal,0.14285714285714285,0.2972972972972973,0.38461538461538464,0.4,0.08333333333333333,0.0,0.5625,0.2222222222222222,0.09090909090909094,0.11555075593952488,0.47193920805854006,0.1076233183856502,0.2081377151799686,0.3606557377049181,0.36363636363636365,0.37254901960784315,0.5833333333333333,0.375,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Real Madrid,0.42857142857142855,0.5135135135135136,0.38461538461538464,0.8,0.25,0.3333333333333333,0.3125,0.7777777777777777,0.5909090909090909,0.4578833693304536,0.8943305943642228,0.46300448430493274,0.18309859154929575,0.5573770491803279,0.18181818181818182,0.07843137254901962,0.16666666666666666,0.25,0.0,0.26086956521739124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Napoli,0.14285714285714285,0.40540540540540543,0.15384615384615385,0.8,0.16666666666666666,0.0,0.3125,0.1111111111111111,0.40909090909090906,0.4881209503239742,0.833281130437197,0.4798206278026906,0.3364632237871674,0.39344262295081966,0.18181818181818182,0.1764705882352941,0.25,0.25,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,0.14285714285714285,0.08108108108108109,0.07692307692307693,0.06666666666666667,0.16666666666666666,0.0,0.1875,0.2222222222222222,0.15909090909090917,0.12203023758099354,0.3311529590520337,0.10089686098654707,0.24882629107981247,0.42622950819672134,0.18181818181818182,0.37254901960784315,0.16666666666666666,0.125,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dortmund,0.0,0.1891891891891892,0.3076923076923077,0.06666666666666667,0.25,0.0,0.1875,0.8888888888888888,0.8409090909090909,0.5431965442764579,0.8051411489959817,0.5246636771300448,0.24413145539906123,0.4918032786885247,0.36363636363636365,0.0,0.16666666666666666,0.375,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paris,0.5714285714285714,0.40540540540540543,0.7692307692307693,0.13333333333333333,0.3333333333333333,0.0,0.125,0.0,0.34090909090909094,0.2764578833693305,0.8447246645437017,0.28699551569506726,0.28951486697965567,0.39344262295081966,0.7272727272727273,0.3137254901960784,0.08333333333333333,0.125,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,0.0,0.08108108108108109,0.07692307692307693,0.13333333333333333,0.08333333333333333,0.3333333333333333,0.125,0.3333333333333333,0.6590909090909091,0.44276457883369336,0.8918282703732756,0.4484304932735426,0.16118935837245685,0.21311475409836067,0.4545454545454546,0.1176470588235294,0.3333333333333333,0.375,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Real Madrid,0.42857142857142855,0.2972972972972973,0.38461538461538464,0.4,0.08333333333333333,0.3333333333333333,0.5625,0.7777777777777777,0.7500000000000001,0.5161987041036717,0.9308228192321906,0.5246636771300448,0.1220657276995305,0.4098360655737705,0.18181818181818182,0.2549019607843137,0.5833333333333333,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liverpool,0.14285714285714285,0.3783783783783784,0.15384615384615385,0.4,0.5833333333333333,0.3333333333333333,0.5625,0.3333333333333333,0.25,0.19546436285097193,0.5117637534406962,0.17713004484304934,0.24882629107981247,0.3114754098360656,0.9090909090909092,0.21568627450980393,0.08333333333333333,0.125,0.0,0.6521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roma,0.5714285714285714,0.5945945945945947,0.46153846153846156,0.9333333333333333,0.25,0.3333333333333333,0.4375,0.3333333333333333,0.6818181818181818,0.388768898488121,0.6744801856124929,0.3632286995515695,0.2957746478873242,0.34426229508196726,0.2727272727272727,0.09803921568627451,0.41666666666666663,0.25,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liverpool,0.2857142857142857,0.6216216216216217,0.38461538461538464,0.9333333333333333,0.41666666666666663,0.0,0.4375,0.5555555555555556,0.31818181818181823,0.2008639308855292,0.2822452765788075,0.15695067264573992,0.31924882629108,0.34426229508196726,0.09090909090909091,0.4509803921568627,0.25,0.375,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Real Madrid,0.2857142857142857,0.21621621621621623,0.23076923076923078,0.3333333333333333,0.08333333333333333,0.0,0.375,0.3333333333333333,0.36363636363636365,0.24838012958963288,0.6502914471471803,0.23766816143497754,0.2989045383411584,0.278688524590164,0.18181818181818182,0.47058823529411764,0.5833333333333333,0.5,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bayern,0.2857142857142857,0.5135135135135136,0.6153846153846154,0.3333333333333333,0.5833333333333333,0.3333333333333333,0.375,0.0,0.6363636363636364,0.461123110151188,0.7779222308155513,0.445067264573991,0.35054773082942114,0.34426229508196726,0.18181818181818182,0.1764705882352941,0.08333333333333333,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bayern,0.14285714285714285,0.32432432432432434,0.38461538461538464,0.26666666666666666,0.3333333333333333,0.0,0.625,0.0,0.7045454545454547,0.4978401727861772,0.7628594436354592,0.47533632286995514,0.26291079812206575,0.37704918032786894,0.36363636363636365,0.0196078431372549,0.08333333333333333,0.25,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Real Madrid,0.2857142857142857,0.21621621621621623,0.3076923076923077,0.26666666666666666,0.08333333333333333,0.0,0.625,0.6666666666666666,0.2954545454545455,0.265658747300216,0.6828060195045391,0.2567264573991031,0.19874804381846656,0.37704918032786894,0.18181818181818182,0.2745098039215686,0.3333333333333333,0.125,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liverpool,0.7142857142857142,0.5135135135135136,0.8461538461538463,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4375,0.5555555555555556,0.5000000000000001,0.28401727861771064,0.5339641549521308,0.2533632286995516,0.31298904538341166,0.6065573770491803,0.6363636363636364,0.3529411764705882,0.25,0.375,0.0,0.4347826086956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roma,0.2857142857142857,0.35135135135135137,0.46153846153846156,0.3333333333333333,0.25,0.3333333333333333,0.4375,0.3333333333333333,0.5000000000000001,0.32613390928725705,0.5391278244629412,0.289237668161435,0.26291079812206575,0.4098360655737705,0.5454545454545454,0.37254901960784315,0.3333333333333333,0.25,0.0,0.1739130434782609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bayern,0.0,0.43243243243243246,0.46153846153846156,0.6,0.16666666666666666,0.0,0.5625,0.5555555555555556,0.5227272727272728,0.3153347732181426,0.7486595906055622,0.3094170403587444,0.291079812206573,0.4918032786885247,0.4545454545454546,0.1568627450980392,0.16666666666666666,0.125,0.0,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sevilla,0.0,0.2702702702702703,0.0,0.6,0.16666666666666666,0.3333333333333333,0.5625,0.1111111111111111,0.4772727272727274,0.3531317494600432,0.6652823566215118,0.3307174887892377,0.30046948356807524,0.21311475409836067,0.09090909090909091,0.37254901960784315,0.16666666666666666,0.375,1.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Real Madrid,0.14285714285714285,0.48648648648648657,0.46153846153846156,0.5333333333333333,0.41666666666666663,0.3333333333333333,0.4375,0.4444444444444444,0.6818181818181818,0.5064794816414687,0.9726603840808163,0.5235426008968609,0.2676056338028172,0.29508196721311475,0.2727272727272727,0.2745098039215686,0.25,0.375,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juventus,0.42857142857142855,0.43243243243243246,0.46153846153846156,0.5333333333333333,0.25,0.0,0.4375,0.2222222222222222,0.31818181818181823,0.23110151187904968,0.731190799798227,0.2320627802690583,0.39906103286384975,0.2295081967213115,0.5454545454545454,0.37254901960784315,0.41666666666666663,0.75,1.0,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roma,0.42857142857142855,0.40540540540540543,0.5384615384615385,0.5333333333333333,0.08333333333333333,0.0,0.375,0.0,0.38636363636363635,0.22570194384449246,0.2633521035864814,0.17376681614349776,0.20187793427230072,0.3278688524590164,0.09090909090909091,0.2549019607843137,0.16666666666666666,0.25,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,0.0,0.32432432432432434,0.23076923076923078,0.5333333333333333,0.16666666666666666,0.0,0.375,0.4444444444444444,0.6136363636363636,0.3520518358531318,0.4393213186717819,0.2959641255605381,0.12050078247261342,0.47540983606557385,0.36363636363636365,0.3529411764705882,0.08333333333333333,0.375,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man. City,0.14285714285714285,0.5135135135135136,0.23076923076923078,0.3333333333333333,1.0,0.3333333333333333,0.5625,0.8888888888888888,0.8181818181818182,0.5485961123110152,0.6824634723874174,0.5044843049327354,0.24726134585289516,0.34426229508196726,0.36363636363636365,0.09803921568627451,0.0,0.25,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liverpool,0.2857142857142857,0.1891891891891892,0.23076923076923078,0.3333333333333333,0.0,0.0,0.5625,0.0,0.18181818181818188,0.14470842332613396,0.24887093729166354,0.11098654708520178,0.31455399061032896,0.4918032786885247,0.5454545454545454,0.4901960784313726,1.0,0.5,0.0,0.1739130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liverpool,0.42857142857142855,0.21621621621621623,0.38461538461538464,0.13333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.2272727272727273,0.2375809935205184,0.32967156148413945,0.1905829596412556,0.40688575899843515,0.5737704918032788,0.36363636363636365,0.5882352941176471,0.41666666666666663,0.125,0.0,0.13043478260869565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man. City,0.0,0.16216216216216217,0.0,0.13333333333333333,0.41666666666666663,0.0,0.0,0.4444444444444444,0.7727272727272728,0.6285097192224622,0.7692809459868788,0.594170403587444,0.3239436619718312,0.4918032786885247,0.36363636363636365,0.39215686274509803,0.16666666666666666,0.5,0.0,0.30434782608695654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,0.5714285714285714,0.48648648648648657,0.6923076923076923,0.4,0.3333333333333333,0.3333333333333333,0.625,0.3333333333333333,0.6363636363636364,0.5183585313174947,0.8632440309382337,0.5134529147982063,0.20657276995305174,0.5573770491803279,0.09090909090909091,0.1764705882352941,0.5833333333333333,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roma,0.14285714285714285,0.40540540540540543,0.23076923076923078,0.4,0.5833333333333333,0.0,0.625,0.0,0.36363636363636365,0.3077753779697624,0.5774016365878247,0.27914798206278024,0.28482003129890465,0.459016393442623,0.6363636363636364,0.13725490196078433,0.3333333333333333,0.25,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juventus,0.0,0.2972972972972973,0.15384615384615385,0.4,0.3333333333333333,0.0,0.3125,0.1111111111111111,0.4545454545454545,0.3768898488120951,0.8553131436961414,0.38116591928251115,0.23004694835680772,0.21311475409836067,0.5454545454545454,0.09803921568627451,0.0,0.375,1.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Real Madrid,0.42857142857142855,0.2972972972972973,0.46153846153846156,0.4,0.0,0.6666666666666666,0.3125,0.0,0.5454545454545455,0.5323974082073435,0.9271382132047976,0.539237668161435,0.2175273865414713,0.24590163934426235,0.4545454545454546,0.21568627450980393,0.3333333333333333,0.25,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sevilla,0.14285714285714285,0.1891891891891892,0.3076923076923077,0.2,0.08333333333333333,0.0,0.1875,0.1111111111111111,0.31818181818181823,0.2732181425485961,0.6221363091788366,0.25560538116591924,0.3317683881064164,0.24590163934426235,0.18181818181818182,0.21568627450980393,0.25,0.25,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bayern,0.2857142857142857,0.24324324324324326,0.3076923076923077,0.2,0.25,0.0,0.1875,0.3333333333333333,0.6818181818181818,0.44060475161987045,0.8133946998819703,0.4327354260089686,0.26291079812206575,0.2295081967213115,0.4545454545454546,0.1568627450980392,0.08333333333333333,0.375,0.0,0.26086956521739124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,0.42857142857142855,0.1891891891891892,0.5384615384615385,0.06666666666666667,0.0,0.0,0.25,0.1111111111111111,0.5681818181818182,0.461123110151188,0.8650634632640819,0.460762331838565,0.17840375586854473,0.3114754098360656,0.6363636363636364,0.2745098039215686,0.3333333333333333,0.125,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chelsea,0.0,0.1891891891891892,0.23076923076923078,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.25,0.6666666666666666,0.43181818181818177,0.32505399568034565,0.6164849703376496,0.29932735426008966,0.2378716744913929,0.4098360655737705,0.5454545454545454,0.0,0.0,0.375,0.0,0.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beşiktaş,0.14285714285714285,0.43243243243243246,0.3076923076923077,0.4666666666666667,0.5,0.0,0.25,0.3333333333333333,0.5227272727272728,0.33369330453563717,0.6428052408066236,0.31053811659192826,0.08920187793427226,0.47540983606557385,0.2727272727272727,0.1176470588235294,0.0,0.25,0.0,0.6521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
