Players,Teams,Goals scored,Total shots,Shots on Target,Assists,Interceptions,Crosses,Fouls committed,Offsides,Time Played
"Oblak
 (GK)",Atlético,0,0,0,0,0,0,0,0,90
Godín,Atlético,0,0,0,0,0,0,0,0,90
Siqueira,Atlético,0,0,0,0,0,0,0,0,90
Mario Suárez,Atlético,0,0,0,0,0,0,0,0,90
Koke,Atlético,0,0,0,0,0,0,0,0,83
Griezmann,Atlético,0,0,0,0,0,0,0,0,77
Mandžukić,Atlético,0,0,0,0,0,0,0,0,90
Arda Turan,Atlético,0,0,0,0,0,0,0,0,90
Gabi,Atlético,0,0,0,0,0,0,0,0,90
Juanfran,Atlético,0,0,0,0,0,0,0,0,90
Miranda,Atlético,0,0,0,0,0,0,0,0,90
"Moyà
 (GK)",Atlético,0,0,0,0,0,0,0,0,0
Tiago,Atlético,0,0,0,0,0,0,0,0,0
Raúl García,Atlético,0,0,0,0,0,0,0,0,13
Saúl Ñíguez,Atlético,0,0,0,0,0,0,0,0,0
Gámez,Atlético,0,0,0,0,0,0,0,0,0
Torres,Atlético,0,0,0,0,0,0,0,0,7
Giménez,Atlético,0,0,0,0,0,0,0,0,0
Diego Simeone,Atlético(COACH),0,0,0,0,0,0,0,0,0
"Casillas
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,90
Varane,Real Madrid,0,0,0,0,0,0,0,0,90
Ramos,Real Madrid,0,0,0,0,0,0,0,0,90
Ronaldo,Real Madrid,0,0,0,0,0,0,0,0,90
Kroos,Real Madrid,0,0,0,0,0,0,0,0,90
Benzema,Real Madrid,0,0,0,0,0,0,0,0,76
James Rodríguez,Real Madrid,0,0,0,0,0,0,0,0,90
Bale,Real Madrid,0,0,0,0,0,0,0,0,90
Marcelo,Real Madrid,0,0,0,0,0,0,0,0,90
Carvajal,Real Madrid,0,0,0,0,0,0,0,0,85
Modrić,Real Madrid,0,0,0,0,0,0,0,0,90
"Navas
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,0
Pepe,Real Madrid,0,0,0,0,0,0,0,0,0
Khedira,Real Madrid,0,0,0,0,0,0,0,0,0
Arbeloa,Real Madrid,0,0,0,0,0,0,0,0,5
Jesé,Real Madrid,0,0,0,0,0,0,0,0,0
Isco,Real Madrid,0,0,0,0,0,0,0,0,14
Illarramendi,Real Madrid,0,0,0,0,0,0,0,0,0
Carlo Ancelotti,Real Madrid(COACH),0,0,0,0,0,0,0,0,0
"Weidenfeller
 (GK)",Dortmund,0,0,0,0,0,0,0,0,90
Subotić,Dortmund,0,0,0,0,0,0,0,0,90
S. Bender,Dortmund,0,0,0,0,0,0,0,0,63
Gündoğan,Dortmund,0,0,0,0,0,0,0,0,90
Mkhitaryan,Dortmund,0,0,0,0,0,0,0,0,63
Reus,Dortmund,0,0,0,0,0,0,0,0,90
Hummels,Dortmund,0,0,0,0,0,0,0,0,90
Aubameyang,Dortmund,0,0,0,0,0,0,0,0,90
Kampl,Dortmund,0,0,0,0,0,0,0,0,90
Papastathopoulos,Dortmund,0,0,0,0,0,0,0,0,90
Schmelzer,Dortmund,0,0,0,0,0,0,0,0,46
"Langerak
 (GK)",Dortmund,0,0,0,0,0,0,0,0,0
Kehl,Dortmund,0,0,0,0,0,0,0,0,0
Kagawa,Dortmund,0,0,0,0,0,0,0,0,0
Immobile,Dortmund,0,0,0,0,0,0,0,0,0
Błaszczykowski,Dortmund,0,0,0,0,0,0,0,0,27
Ramos,Dortmund,0,0,0,0,0,0,0,0,27
Kirch,Dortmund,0,0,0,0,0,0,0,0,44
Jürgen Klopp,Dortmund(COACH),0,0,0,0,0,0,0,0,0
"Buffon
 (GK)",Juventus,0,0,0,0,0,0,0,0,90
Chiellini,Juventus,0,0,0,0,0,0,0,0,90
Pogba,Juventus,0,0,0,1,0,0,0,0,27
Marchisio,Juventus,0,0,0,0,0,0,0,0,90
Morata,Juventus,1,0,0,0,0,0,0,0,78
Tévez,Juventus,2,0,0,1,0,0,0,0,81
Bonucci,Juventus,0,0,0,0,0,0,0,0,90
Vidal,Juventus,0,0,0,0,0,0,0,0,90
Lichtsteiner,Juventus,0,0,0,0,0,0,0,0,90
Evra,Juventus,0,0,0,0,0,0,0,0,90
Pereyra,Juventus,0,0,0,1,0,0,0,0,90
"Storari
 (GK)",Juventus,0,0,0,0,0,0,0,0,0
Ogbonna,Juventus,0,0,0,0,0,0,0,0,0
Pepe,Juventus,0,0,0,0,0,0,0,0,9
Llorente,Juventus,0,0,0,0,0,0,0,0,0
Barzagli,Juventus,0,0,0,0,0,0,0,0,63
Padoin,Juventus,0,0,0,0,0,0,0,0,0
Matri,Juventus,0,0,0,0,0,0,0,0,12
Massimiliano Allegri,Juventus(COACH),0,0,0,0,0,0,0,0,0
"Ter Stegen
 (GK)",Barcelona,0,0,0,0,0,0,0,0,90
Piqué,Barcelona,0,0,0,0,0,0,0,0,90
Rakitić,Barcelona,1,0,0,0,0,0,0,0,84
Iniesta,Barcelona,0,0,0,0,0,0,0,0,90
Luis Suárez,Barcelona,0,0,0,0,0,0,0,0,90
Messi,Barcelona,0,0,0,1,0,0,0,0,90
Neymar,Barcelona,0,0,0,0,0,0,0,0,90
Mascherano,Barcelona,0,0,0,0,0,0,0,0,90
Jordi Alba,Barcelona,0,0,0,0,0,0,0,0,90
Dani Alves,Barcelona,0,0,0,0,0,0,0,0,90
Mathieu,Barcelona,0,0,0,0,0,0,0,0,90
"Bravo
 (GK)",Barcelona,0,0,0,0,0,0,0,0,0
Xavi Hernández,Barcelona,0,0,0,0,0,0,0,0,0
Pedro Rodríguez,Barcelona,0,0,0,0,0,0,0,0,0
Rafinha,Barcelona,0,0,0,0,0,0,0,0,6
Bartra,Barcelona,0,0,0,0,0,0,0,0,0
Sergi Roberto,Barcelona,0,0,0,0,0,0,0,0,0
Adriano,Barcelona,0,0,0,0,0,0,0,0,3
Luis Enrique,Barcelona(COACH),0,0,0,0,0,0,0,0,0
"Hart
 (GK)",Man. City,0,0,0,0,0,0,0,0,90
Sagna,Man. City,0,0,0,0,0,0,0,0,90
Kompany,Man. City,0,0,0,0,0,0,0,0,90
Milner,Man. City,0,0,0,0,0,0,0,0,87
Nasri,Man. City,0,0,0,0,0,0,0,0,46
Kolarov,Man. City,0,0,0,0,0,0,0,0,90
Agüero,Man. City,0,0,0,0,0,0,0,0,90
David Silva,Man. City,0,0,0,0,0,0,0,0,90
Fernandinho,Man. City,0,0,0,0,0,0,0,0,90
Demichelis,Man. City,0,0,0,0,0,0,0,0,90
Touré,Man. City,0,0,0,0,0,0,0,0,72
"Caballero
 (GK)",Man. City,0,0,0,0,0,0,0,0,0
Zabaleta,Man. City,0,0,0,0,0,0,0,0,0
Fernando,Man. City,0,0,0,0,0,0,0,0,0
Džeko,Man. City,0,0,0,0,0,0,0,0,0
Bony,Man. City,0,0,0,0,0,0,0,0,18
Jesús Navas,Man. City,0,0,0,0,0,0,0,0,44
Lampard,Man. City,0,0,0,0,0,0,0,0,3
Manuel Pellegrini,Man. City(COACH),0,0,0,0,0,0,0,0,0
"Moyà
 (GK)",Atlético,0,0,0,0,0,0,0,0,90
Mario Suárez,Atlético,1,0,0,0,0,0,0,0,90
Koke,Atlético,0,0,0,0,0,0,0,0,90
Griezmann,Atlético,0,0,0,0,0,0,0,0,90
Mandžukić,Atlético,0,0,0,0,0,0,0,0,83
Arda Turan,Atlético,0,0,0,0,0,0,0,0,90
Gámez,Atlético,0,0,0,0,0,0,0,0,90
Juanfran,Atlético,0,0,0,0,0,0,0,0,90
Cani,Atlético,0,0,0,0,0,0,0,0,46
Miranda,Atlético,0,0,0,0,0,0,0,0,90
Giménez,Atlético,0,0,0,0,0,0,0,0,90
"Oblak
 (GK)",Atlético,0,0,0,0,0,0,0,0,0
Raúl García,Atlético,0,0,0,0,0,0,0,0,44
Jiménez,Atlético,0,0,0,0,0,0,0,0,0
Gabi,Atlético,0,0,0,0,0,0,0,0,0
Ansaldi,Atlético,0,0,0,0,0,0,0,0,0
Torres,Atlético,0,0,0,0,0,0,0,0,7
Hernández,Atlético,0,0,0,0,0,0,0,0,0
Diego Simeone,Atlético(COACH),0,0,0,0,0,0,0,0,0
"Leno
 (GK)",Leverkusen,0,0,0,0,0,0,0,0,90
Spahić,Leverkusen,0,0,0,0,0,0,0,0,90
Son,Leverkusen,0,0,0,0,0,0,0,0,77
L. Bender,Leverkusen,0,0,0,0,0,0,0,0,4
Drmic,Leverkusen,0,0,0,0,0,0,0,0,69
Hakan Çalhanoğlu,Leverkusen,0,0,0,0,0,0,0,0,90
Hilbert,Leverkusen,0,0,0,0,0,0,0,0,90
Wendell,Leverkusen,0,0,0,0,0,0,0,0,90
Ömer Toprak,Leverkusen,0,0,0,0,0,0,0,0,90
Castro,Leverkusen,0,0,0,0,0,0,0,0,90
Bellarabi,Leverkusen,0,0,0,0,0,0,0,0,90
"Krešić
 (GK)",Leverkusen,0,0,0,0,0,0,0,0,0
Reinartz,Leverkusen,0,0,0,0,0,0,0,0,0
Rolfes,Leverkusen,0,0,0,0,0,0,0,0,13
Kiessling,Leverkusen,0,0,0,0,0,0,0,0,21
Papadopoulos,Leverkusen,0,0,0,0,0,0,0,0,4
Boenisch,Leverkusen,0,0,0,0,0,0,0,0,0
Brandt,Leverkusen,0,0,0,0,0,0,0,0,0
Roger Schmidt,Leverkusen(COACH),0,0,0,0,0,0,0,0,0
"Subašić
 (GK)",Monaco,0,0,0,0,0,0,0,0,90
Fabinho,Monaco,0,0,0,0,0,0,0,0,90
Kurzawa,Monaco,0,0,0,0,0,0,0,0,90
Abdennour,Monaco,0,0,0,0,0,0,0,0,90
Dirar,Monaco,0,0,0,0,0,0,0,0,86
João Moutinho,Monaco,0,0,0,0,0,0,0,0,90
Berbatov,Monaco,0,0,0,0,0,0,0,0,70
Wallace,Monaco,0,0,0,0,0,0,0,0,90
Kondogbia,Monaco,0,0,0,0,0,0,0,0,90
Martial,Monaco,0,0,0,0,0,0,0,0,60
Toulalan,Monaco,0,0,0,0,0,0,0,0,90
"Stekelenburg
 (GK)",Monaco,0,0,0,0,0,0,0,0,0
Ricardo Carvalho,Monaco,0,0,0,0,0,0,0,0,0
Matheus Carvalho,Monaco,0,0,0,0,0,0,0,0,0
Bernardo Silva,Monaco,0,0,0,0,0,0,0,0,20
Carrasco,Monaco,0,0,0,0,0,0,0,0,30
Elderson,Monaco,0,0,0,0,0,0,0,0,4
Touré,Monaco,0,0,0,0,0,0,0,0,0
Leonardo Jardim,Monaco(COACH),0,0,0,0,0,0,0,0,0
"Ospina
 (GK)",Arsenal,0,0,0,0,0,0,0,0,90
Mertesacker,Arsenal,0,0,0,0,0,0,0,0,90
Koscielny,Arsenal,0,0,0,0,0,0,0,0,90
Özil,Arsenal,0,0,0,0,0,0,0,0,90
Giroud,Arsenal,1,0,0,0,0,0,0,0,90
Alexis Sánchez,Arsenal,0,0,0,0,0,0,0,0,90
Monreal,Arsenal,0,0,0,0,0,0,0,0,83
Santi Cazorla,Arsenal,0,0,0,0,0,0,0,0,90
Welbeck,Arsenal,0,0,0,0,0,0,0,0,72
Coquelin,Arsenal,0,0,0,0,0,0,0,0,63
Bellerín,Arsenal,0,0,0,0,0,0,0,0,90
"Szczęsny
 (GK)",Arsenal,0,0,0,0,0,0,0,0,0
Gibbs,Arsenal,0,0,0,0,0,0,0,0,7
Gabriel,Arsenal,0,0,0,0,0,0,0,0,0
Walcott,Arsenal,0,0,0,0,0,0,0,0,18
Ramsey,Arsenal,1,0,0,0,0,0,0,0,27
Flamini,Arsenal,0,0,0,0,0,0,0,0,0
Chambers,Arsenal,0,0,0,0,0,0,0,0,0
Arsène Wenger,Arsenal(COACH),0,0,0,0,0,0,0,0,0
"Neuer
 (GK)",Bayern,0,0,0,0,0,0,0,0,90
Ribéry,Bayern,1,0,0,0,0,0,0,0,59
Lewandowski,Bayern,1,0,0,0,0,0,0,0,90
Robben,Bayern,0,0,0,0,0,0,0,0,19
Rafinha,Bayern,0,0,0,1,0,0,0,0,90
Boateng,Bayern,1,0,0,1,0,0,0,0,90
Götze,Bayern,1,0,0,0,0,0,0,0,90
Müller,Bayern,2,0,0,0,0,0,0,0,90
Alaba,Bayern,0,0,0,1,0,0,0,0,90
Badstuber,Bayern,1,0,0,0,0,0,0,0,67
Schweinsteiger,Bayern,0,0,0,1,0,0,0,0,90
"Reina
 (GK)",Bayern,0,0,0,0,0,0,0,0,0
Dante,Bayern,0,0,0,0,0,0,0,0,23
Benatia,Bayern,0,0,0,0,0,0,0,0,0
Pizarro,Bayern,0,0,0,0,0,0,0,0,0
Bernat,Bayern,0,0,0,0,0,0,0,0,31
Rode,Bayern,0,0,0,0,0,0,0,0,71
Lahm,Bayern,0,0,0,0,0,0,0,0,0
Josep Guardiola,Bayern(COACH),0,0,0,0,0,0,0,0,0
"Pyatov
 (GK)",Shakhtar Donetsk,0,0,0,0,0,0,0,0,90
Kucher,Shakhtar Donetsk,0,0,0,0,0,0,0,0,90
Stepanenko,Shakhtar Donetsk,0,0,0,0,0,0,0,0,90
Fred,Shakhtar Donetsk,0,0,0,0,0,0,0,0,90
Luiz Adriano,Shakhtar Donetsk,0,0,0,0,0,0,0,0,90
Shevchuk,Shakhtar Donetsk,0,0,0,0,0,0,0,0,90
Douglas Costa,Shakhtar Donetsk,0,0,0,0,0,0,0,0,79
Taison,Shakhtar Donetsk,0,0,0,0,0,0,0,0,9
Alex Teixeira,Shakhtar Donetsk,0,0,0,0,0,0,0,0,70
Srna,Shakhtar Donetsk,0,0,0,0,0,0,0,0,90
Rakits'kyy,Shakhtar Donetsk,0,0,0,0,0,0,0,0,90
"Kanibolotskiy
 (GK)",Shakhtar Donetsk,0,0,0,0,0,0,0,0,0
Wellington Nem,Shakhtar Donetsk,0,0,0,0,0,0,0,0,11
Fernando,Shakhtar Donetsk,0,0,0,0,0,0,0,0,0
Gladkiy,Shakhtar Donetsk,0,0,0,0,0,0,0,0,0
Kryvtsov,Shakhtar Donetsk,0,0,0,0,0,0,0,0,81
Ilsinho,Shakhtar Donetsk,0,0,0,0,0,0,0,0,20
Dentinho,Shakhtar Donetsk,0,0,0,0,0,0,0,0,0
Mircea Lucescu,Shakhtar Donetsk(COACH),0,0,0,0,0,0,0,0,0
"Courtois
 (GK)",Chelsea,0,0,0,0,0,0,0,0,90
Ivanović,Chelsea,0,0,0,0,0,0,0,0,90
Fàbregas,Chelsea,0,0,0,0,0,0,0,0,90
Ramires,Chelsea,0,0,0,0,0,0,0,0,90
Oscar,Chelsea,0,0,0,0,0,0,0,0,46
E. Hazard,Chelsea,1,0,0,0,0,0,0,0,90
Diego Costa,Chelsea,0,0,0,1,0,0,0,0,90
Matić,Chelsea,0,0,0,0,0,0,0,0,84
Cahill,Chelsea,1,0,0,0,0,0,0,0,90
Terry,Chelsea,0,0,0,0,0,0,0,0,90
Azpilicueta,Chelsea,0,0,0,0,0,0,0,0,90
"Čech
 (GK)",Chelsea,0,0,0,0,0,0,0,0,0
Filipe Luís,Chelsea,0,0,0,0,0,0,0,0,0
Zouma,Chelsea,0,0,0,0,0,0,0,0,6
Drogba,Chelsea,0,0,0,0,0,0,0,0,4
Rémy,Chelsea,0,0,0,0,0,0,0,0,0
Willian,Chelsea,0,0,0,0,0,0,0,0,44
Cuadrado,Chelsea,0,0,0,0,0,0,0,0,0
José Mourinho,Chelsea(COACH),0,0,0,0,0,0,0,0,0
"Sirigu
 (GK)",Paris,0,0,0,0,0,0,0,0,90
Thiago Silva,Paris,1,0,0,0,0,0,0,0,90
Marquinhos,Paris,0,0,0,0,0,0,0,0,90
Thiago Motta,Paris,0,0,0,1,0,0,0,0,90
Cavani,Paris,0,0,0,0,0,0,0,0,90
Ibrahimović,Paris,0,0,0,0,0,0,0,0,90
Matuidi,Paris,0,0,0,0,0,0,0,0,81
Maxwell,Paris,0,0,0,0,0,0,0,0,90
Verratti,Paris,0,0,0,0,0,0,0,0,81
Pastore,Paris,0,0,0,0,0,0,0,0,18
David Luiz,Paris,1,0,0,0,0,0,0,0,90
"Douchez
 (GK)",Paris,0,0,0,0,0,0,0,0,0
Camara,Paris,0,0,0,0,0,0,0,0,0
Bahebeck,Paris,0,0,0,0,0,0,0,0,0
Digne,Paris,0,0,0,0,0,0,0,0,0
Lavezzi,Paris,0,0,0,1,0,0,0,0,9
Van der Wiel,Paris,0,0,0,0,0,0,0,0,10
Rabiot,Paris,0,0,0,0,0,0,0,0,9
Laurent Blanc,Paris(COACH),0,0,0,0,0,0,0,0,0
"Casillas
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,90
Varane,Real Madrid,0,0,0,0,0,0,0,0,90
Pepe,Real Madrid,0,0,0,0,0,0,0,0,90
Fábio Coentrão,Real Madrid,0,0,0,0,0,0,0,0,58
Khedira,Real Madrid,0,0,0,0,0,0,0,0,58
Ronaldo,Real Madrid,2,0,0,0,0,0,0,0,90
Kroos,Real Madrid,0,0,0,1,0,0,0,0,90
Benzema,Real Madrid,1,0,0,0,0,0,0,0,90
Bale,Real Madrid,0,0,0,0,0,0,0,0,90
Arbeloa,Real Madrid,0,0,0,0,0,0,0,0,83
Isco,Real Madrid,0,0,0,0,0,0,0,0,90
"Navas
 (GK)",Real Madrid,0,0,0,0,0,0,0,0,0
Marcelo,Real Madrid,0,0,0,0,0,0,0,0,32
Hernández,Real Madrid,0,0,0,0,0,0,0,0,0
Nacho,Real Madrid,0,0,0,0,0,0,0,0,7
Modrić,Real Madrid,0,0,0,0,0,0,0,0,32
Jesé,Real Madrid,0,0,0,0,0,0,0,0,0
Illarramendi,Real Madrid,0,0,0,0,0,0,0,0,0
Carlo Ancelotti,Real Madrid(COACH),0,0,0,0,0,0,0,0,0
"Wellenreuther
 (GK)",Schalke,0,0,0,0,0,0,0,0,90
Höwedes,Schalke,0,0,0,0,0,0,0,0,90
Meyer,Schalke,0,0,0,1,0,0,0,0,90
Höger,Schalke,0,0,0,0,0,0,0,0,57
Choupo-Moting,Schalke,0,0,0,0,0,0,0,0,29
Fuchs,Schalke,1,0,0,1,0,0,0,0,90
Huntelaar,Schalke,2,0,0,0,0,0,0,0,90
Barnetta,Schalke,0,0,0,1,0,0,0,0,81
Nastasić,Schalke,0,0,0,0,0,0,0,0,90
Matip,Schalke,0,0,0,0,0,0,0,0,90
Neustädter,Schalke,0,0,0,0,0,0,0,0,90
"Wetklo
 (GK)",Schalke,0,0,0,0,0,0,0,0,0
Goretzka,Schalke,0,0,0,0,0,0,0,0,33
Sané,Schalke,1,0,0,0,0,0,0,0,61
Uchida,Schalke,0,0,0,0,0,0,0,0,9
Kaan Ayhan,Schalke,0,0,0,0,0,0,0,0,0
Sobottka,Schalke,0,0,0,0,0,0,0,0,0
Kehrer,Schalke,0,0,0,0,0,0,0,0,0
Roberto Di Matteo,Schalke(COACH),0,0,0,0,0,0,0,0,0
"Fabiano
 (GK)",Porto,0,0,0,0,0,0,0,0,90
Danilo,Porto,0,0,0,0,0,0,0,0,22
Maicon,Porto,0,0,0,0,0,0,0,0,90
Marcano,Porto,0,0,0,0,0,0,0,0,90
Casemiro,Porto,1,0,0,0,0,0,0,0,90
Brahimi,Porto,1,0,0,1,0,0,0,0,74
Tello,Porto,0,0,0,0,0,0,0,0,90
Evandro,Porto,0,0,0,0,0,0,0,0,79
Herrera,Porto,1,0,0,0,0,0,0,0,90
Alex Sandro,Porto,0,0,0,0,0,0,0,0,90
Aboubakar,Porto,1,0,0,0,0,0,0,0,90
"Helton
 (GK)",Porto,0,0,0,0,0,0,0,0,0
Martins Indi,Porto,0,0,0,0,0,0,0,0,68
Quaresma,Porto,0,0,0,0,0,0,0,0,11
Quintero,Porto,0,0,0,0,0,0,0,0,0
Óliver Torres,Porto,0,0,0,0,0,0,0,0,0
Rúben Neves,Porto,0,0,0,0,0,0,0,0,16
Gonçalo Paciência,Porto,0,0,0,0,0,0,0,0,0
Julen Lopetegui,Porto(COACH),0,0,0,0,0,0,0,0,0
"Vaclík
 (GK)",Basel,0,0,0,0,0,0,0,0,90
Samuel,Basel,0,0,0,0,0,0,0,0,90
Zuffi,Basel,0,0,0,0,0,0,0,0,90
Streller,Basel,0,0,0,0,0,0,0,0,90
Gashi,Basel,0,0,0,0,0,0,0,0,77
Schär,Basel,0,0,0,0,0,0,0,0,57
Safari,Basel,0,0,0,0,0,0,0,0,90
F. Frei,Basel,0,0,0,0,0,0,0,0,63
González,Basel,0,0,0,0,0,0,0,0,90
Elneny,Basel,0,0,0,0,0,0,0,0,90
Xhaka,Basel,0,0,0,0,0,0,0,0,90
"Vailati
 (GK)",Basel,0,0,0,0,0,0,0,0,0
Traoré,Basel,0,0,0,0,0,0,0,0,0
P. Degen,Basel,0,0,0,0,0,0,0,0,0
Arlind Ajeti,Basel,0,0,0,0,0,0,0,0,0
Kakitani,Basel,0,0,0,0,0,0,0,0,27
Embolo,Basel,0,0,0,0,0,0,0,0,33
Callà,Basel,0,0,0,0,0,0,0,0,13
Paulo Sousa,Basel(COACH),0,0,0,0,0,0,0,0,0
"Leno
 (GK)",Leverkusen,0,0,0,0,0,0,0,0,90
Spahić,Leverkusen,0,0,0,0,0,0,0,0,90
Son,Leverkusen,0,0,0,0,0,0,0,0,90
L. Bender,Leverkusen,0,0,0,0,0,0,0,0,68
Drmic,Leverkusen,0,0,0,0,0,0,0,0,80
Hakan Çalhanoğlu,Leverkusen,1,0,0,0,0,0,0,0,87
Hilbert,Leverkusen,0,0,0,0,0,0,0,0,90
Papadopoulos,Leverkusen,0,0,0,0,0,0,0,0,90
Wendell,Leverkusen,0,0,0,0,0,0,0,0,90
Castro,Leverkusen,0,0,0,0,0,0,0,0,90
Bellarabi,Leverkusen,0,0,0,0,0,0,0,0,90
"Krešić
 (GK)",Leverkusen,0,0,0,0,0,0,0,0,0
Reinartz,Leverkusen,0,0,0,0,0,0,0,0,0
Rolfes,Leverkusen,0,0,0,0,0,0,0,0,22
Kiessling,Leverkusen,0,0,0,0,0,0,0,0,10
Boenisch,Leverkusen,0,0,0,0,0,0,0,0,0
Brandt,Leverkusen,0,0,0,0,0,0,0,0,3
Donati,Leverkusen,0,0,0,0,0,0,0,0,0
Roger Schmidt,Leverkusen(COACH),0,0,0,0,0,0,0,0,0
"Moyà
 (GK)",Atlético,0,0,0,0,0,0,0,0,90
Godín,Atlético,0,0,0,0,0,0,0,0,90
Siqueira,Atlético,0,0,0,0,0,0,0,0,38
Tiago,Atlético,0,0,0,0,0,0,0,0,90
Griezmann,Atlético,0,0,0,0,0,0,0,0,90
Mandžukić,Atlético,0,0,0,0,0,0,0,0,90
Arda Turan,Atlético,0,0,0,0,0,0,0,0,64
Gabi,Atlético,0,0,0,0,0,0,0,0,90
Saúl Ñíguez,Atlético,0,0,0,0,0,0,0,0,42
Juanfran,Atlético,0,0,0,0,0,0,0,0,90
Miranda,Atlético,0,0,0,0,0,0,0,0,90
"Oblak
 (GK)",Atlético,0,0,0,0,0,0,0,0,0
Mario Suárez,Atlético,0,0,0,0,0,0,0,0,0
Raúl García,Atlético,0,0,0,0,0,0,0,0,48
Gámez,Atlético,0,0,0,0,0,0,0,0,52
Torres,Atlético,0,0,0,0,0,0,0,0,26
Cani,Atlético,0,0,0,0,0,0,0,0,0
Giménez,Atlético,0,0,0,0,0,0,0,0,0
Diego Simeone,Atlético(COACH),0,0,0,0,0,0,0,0,0
"Ospina
 (GK)",Arsenal,0,0,0,0,0,0,0,0,90
Gibbs,Arsenal,0,0,0,0,0,0,0,0,90
Mertesacker,Arsenal,0,0,0,0,0,0,0,0,90
Koscielny,Arsenal,0,0,0,0,0,0,0,0,90
Özil,Arsenal,0,0,0,0,0,0,0,0,90
Giroud,Arsenal,0,0,0,0,0,0,0,0,60
Alexis Sánchez,Arsenal,0,0,0,0,0,0,0,0,90
Santi Cazorla,Arsenal,0,0,0,0,0,0,0,0,82
Welbeck,Arsenal,0,0,0,0,0,0,0,0,90
Coquelin,Arsenal,0,0,0,0,0,0,0,0,68
Bellerín,Arsenal,0,0,0,0,0,0,0,0,90
"Szczęsny
 (GK)",Arsenal,0,0,0,0,0,0,0,0,0
Gabriel,Arsenal,0,0,0,0,0,0,0,0,0
Rosický,Arsenal,0,0,0,0,0,0,0,0,8
Walcott,Arsenal,0,0,0,0,0,0,0,0,30
Oxlade-Chamberlain,Arsenal,1,0,0,0,0,0,0,0,22
Monreal,Arsenal,0,0,0,0,0,0,0,0,0
Chambers,Arsenal,0,0,0,0,0,0,0,0,0
Arsène Wenger,Arsenal(COACH),0,0,0,0,0,0,0,0,0
"Subašić
 (GK)",Monaco,0,0,0,0,0,0,0,0,90
Fabinho,Monaco,0,0,0,0,0,0,0,0,90
Abdennour,Monaco,0,0,0,0,0,0,0,0,90
Dirar,Monaco,0,0,0,0,0,0,0,0,82
João Moutinho,Monaco,0,0,0,1,0,0,0,0,90
Berbatov,Monaco,1,0,0,0,0,0,0,0,76
Wallace,Monaco,0,0,0,0,0,0,0,0,90
Elderson,Monaco,0,0,0,0,0,0,0,0,90
Kondogbia,Monaco,1,0,0,0,0,0,0,0,90
Martial,Monaco,0,0,0,1,0,0,0,0,84
Touré,Monaco,0,0,0,0,0,0,0,0,90
"Stekelenburg
 (GK)",Monaco,0,0,0,0,0,0,0,0,0
Kurzawa,Monaco,0,0,0,0,0,0,0,0,8
Matheus Carvalho,Monaco,0,0,0,0,0,0,0,0,0
Bernardo Silva,Monaco,0,0,0,0,0,0,0,0,6
Carrasco,Monaco,1,0,0,0,0,0,0,0,14
Traoré,Monaco,0,0,0,0,0,0,0,0,0
Diallo,Monaco,0,0,0,0,0,0,0,0,0
Leonardo Jardim,Monaco(COACH),0,0,0,0,0,0,0,0,0
"Buffon
 (GK)",Juventus,0,0,0,0,0,0,0,0,90
Chiellini,Juventus,0,0,0,0,0,0,0,0,90
Pogba,Juventus,0,0,0,0,0,0,0,0,90
Marchisio,Juventus,0,0,0,0,0,0,0,0,90
Morata,Juventus,1,0,0,0,0,0,0,0,90
Tévez,Juventus,1,0,0,0,0,0,0,0,89
Bonucci,Juventus,0,0,0,0,0,0,0,0,90
Pirlo,Juventus,0,0,0,0,0,0,0,0,37
Vidal,Juventus,0,0,0,0,0,0,0,0,86
Lichtsteiner,Juventus,0,0,0,0,0,0,0,0,90
Evra,Juventus,0,0,0,0,0,0,0,0,90
"Storari
 (GK)",Juventus,0,0,0,0,0,0,0,0,0
Cáceres,Juventus,0,0,0,0,0,0,0,0,0
Ogbonna,Juventus,0,0,0,0,0,0,0,0,0
Coman,Juventus,0,0,0,0,0,0,0,0,1
Llorente,Juventus,0,0,0,0,0,0,0,0,0
Padoin,Juventus,0,0,0,0,0,0,0,0,4
Pereyra,Juventus,0,0,0,0,0,0,0,0,53
Massimiliano Allegri,Juventus(COACH),0,0,0,0,0,0,0,0,0
"Weidenfeller
 (GK)",Dortmund,0,0,0,0,0,0,0,0,90
Gündoğan,Dortmund,0,0,0,0,0,0,0,0,90
Immobile,Dortmund,0,0,0,0,0,0,0,0,76
Mkhitaryan,Dortmund,0,0,0,0,0,0,0,0,90
Reus,Dortmund,1,0,0,0,0,0,0,0,90
Hummels,Dortmund,0,0,0,0,0,0,0,0,90
Aubameyang,Dortmund,0,0,0,0,0,0,0,0,90
Nuri Şahin,Dortmund,0,0,0,0,0,0,0,0,90
Papastathopoulos,Dortmund,0,0,0,0,0,0,0,0,46
Piszczek,Dortmund,0,0,0,0,0,0,0,0,32
Schmelzer,Dortmund,0,0,0,0,0,0,0,0,90
"Langerak
 (GK)",Dortmund,0,0,0,0,0,0,0,0,0
Kehl,Dortmund,0,0,0,0,0,0,0,0,0
Kagawa,Dortmund,0,0,0,0,0,0,0,0,0
Błaszczykowski,Dortmund,0,0,0,0,0,0,0,0,14
